name,price,depreciation,registration_date,mileage,owners,listing_url,brand
Toyota Vellfire Hybrid 2.5A Z Premium,358000,33920.0,07-Mar-2024,9,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1295138&DL=3760&utm_content=SLeligible,toyota
Porsche Cayenne 3.6A Tip (COE till 11/2032),139888,17550.0,16-Nov-2012,160000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1292095&DL=3283&utm_content=SLeligible,porsche
Alfa Romeo 159 2.2A JTS Selespeed (COE till 01/2025),4000,,15-Jan-2010,165338,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1274955&DL=3214,alfa
Jaguar XF 2.0A Prestige,85800,17340.0,28-Mar-2018,188000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1269210&DL=1000&utm_content=SLeligible,jaguar
Porsche Macan S 3.0A PDK (New 10-yr COE),184900,18480.0,05-Mar-2015,155000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1264361&DL=3271&utm_content=SLeligible,porsche
Toyota Camry 2.0A (COE till 05/2032),90000,12010.0,25-May-2012,140000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1258757&DL=1000&utm_content=SLeligible,toyota
Audi Q3 Sportback 1.4A TFSI S-tronic,158000,20050.0,13-Dec-2021,71000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1258572&DL=1000&utm_content=SLeligible,audi
Volkswagen Polo GP 1.2A TSI,21800,,25-May-2015,131700,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1256644&DL=4040,volkswagen
Mitsubishi Colt Ralliart Version-R 1.5M (COE till 09/2029),63888,13190.0,09-Oct-2009,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1248130&DL=4014&utm_content=SLeligible,mitsubishi
Toyota Vios 1.5A E,57000,14440.0,22-May-2018,35600,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342892&DL=2549,toyota
BMW 3 Series 318Ci Coupe (COE till 04/2029),56800,12840.0,10-Nov-2000,149000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1239161&DL=1079,bmw
Kia Cerato Forte 1.6A SX (COE till 04/2031),80800,12580.0,08-Jun-2011,163000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1324127&DL=2725&utm_content=SLeligible,kia
Mercedes-Benz E-Class E200 CGI (COE till 04/2029),58800,13290.0,26-Oct-2009,223000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1324118&DL=2725&utm_content=SLeligible,mercedes-benz
Renault Grand Scenic Diesel 1.5A dCi,53888,12030.0,27-Aug-2018,86000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1324104&DL=4638&utm_content=SLeligible,renault
BYD e6 Electric,96588,13050.0,22-Apr-2022,118300,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1324085&DL=4323&utm_content=SLeligible,byd
Mercedes-Benz Maybach GLS-Class GLS600 Mild Hybrid 4MATIC,1000000,91640.0,24-Feb-2023,4088,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1324018&DL=3003&utm_content=SLeligible,mercedes-benz
Volkswagen Golf GTI 5DR,70800,22710.0,20-Feb-2017,90000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323836&DL=1054&utm_content=SLeligible,volkswagen
Kia Cerato 1.6A EX,69900,14380.0,17-Apr-2019,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323835&DL=4365&utm_content=SLeligible,kia
Mercedes-Benz GLB-Class GLB200 Sport 7-Seater,179888,21910.0,31-Mar-2022,52000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323815&DL=2008&utm_content=SLeligible,mercedes-benz
Mercedes-Benz GLC-Class GLC300 Mild Hybrid AMG Line 4MATIC Premium,171888,23040.0,17-Aug-2020,134000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323809&DL=2008&utm_content=SLeligible,mercedes-benz
Mercedes-Benz GLB-Class GLB180 Progressive,218888,21680.0,27-Dec-2023,6900,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323803&DL=2008&utm_content=SLeligible,mercedes-benz
Honda Stepwagon Hybrid Spada 2.0A e-HEV,190988,18390.0,26-Jul-2024,68,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323793&DL=2010&utm_content=SLeligible,honda
Subaru Impreza 4D 2.0i-S Sunroof,39800,11590.0,06-Jun-2017,79500,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323743&DL=3651&utm_content=SLeligible,subaru
Audi TT Coupe 2.0A TFSI (COE till 06/2030),83388,15040.0,14-Jun-2010,134000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323726&DL=4334&utm_content=SLeligible,audi
Hyundai i30 Wagon 1.0A T-GDi DCT Turbo,110800,13230.0,16-Aug-2022,57000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1303176&DL=2642&utm_content=SLeligible,hyundai
Honda Stream 1.8A X (COE till 05/2028),39800,11510.0,13-May-2008,155123,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1303173&DL=1399&utm_content=SLeligible,honda
Mercedes-Benz AMG GT R Roadster,638000,78710.0,10-Sep-2021,2158,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1303113&DL=3003&utm_content=SLeligible,mercedes-benz
Bentley Flying Spur 4.0A V8,730000,87160.0,09-Mar-2021,10250,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1303103&DL=3003&utm_content=SLeligible,bentley
Ferrari 812 Superfast,1150000,228250.0,26-Mar-2018,2300,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302983&DL=2511&utm_content=SLeligible,ferrari
Mercedes-Benz GLE-Class GLE400 Coupe 4MATIC,228888,40240.0,30-Apr-2019,75381,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281038&DL=4317&utm_content=SLeligible,mercedes-benz
Renault Grand Scenic Diesel 1.5A dCi BOSE Edition Sunroof,97800,17030.0,31-Jan-2020,95300,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1272308&DL=2244&utm_content=SLeligible,renault
Jaguar XE Diesel 2.0A Prestige,48000,21180.0,31-Mar-2016,120000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271406&DL=4524&utm_content=SLeligible,jaguar
Honda S2000 Type S 2.2M (COE till 06/2028),120800,33940.0,19-Jun-2008,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1265158&DL=3769&utm_content=SLeligible,honda
Lexus RX400h Hybrid Sunroof (COE till 08/2028),44800,12080.0,13-Aug-2008,145321,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1247374&DL=2199&utm_content=SLeligible,lexus
McLaren 12C (COE till 04/2032),378000,51100.0,20-Apr-2012,95000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1210514&DL=2944&utm_content=SLeligible,mclaren
Mercedes-Benz C-Class C180 Coupe,63777,23680.0,20-Sep-2016,70700,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1189744&DL=2783&utm_content=SLeligible,mercedes-benz
Kia Sportage 2.0A,38777,16010.0,20-Jul-2016,83000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1182108&DL=2783&utm_content=SLeligible,kia
Rolls-Royce Ghost (COE till 06/2032),450888,59050.0,11-Oct-2012,45000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1173492&DL=4189&utm_content=SLeligible,rolls-royce
Ferrari 599 GTO (COE till 09/2030),1480000,253260.0,12-Nov-2010,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1173478&DL=3003&utm_content=SLeligible,ferrari
Lotus 340R (COE till 11/2025),1200000,,01-Dec-2005,0,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1158559&DL=4189,lotus
Lamborghini Aventador SVJ,2400000,442130.0,30-Apr-2019,3120,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1141512&DL=3198&utm_content=SLeligible,lamborghini
Ferrari Dino GT4 (COE till 04/2030),268000,49400.0,05-Jul-1977,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1103590&DL=2387,ferrari
Toyota Vios 1.5A E,35800,12820.0,22-May-2017,0,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1084542&DL=1034&utm_content=SLeligible,toyota
smart EQ Forfour Premium,145988,,0,50,,https://www.sgcarmart.com/used_cars/info.php?ID=1066113&DL=2010&utm_content=SLeligible,smart
Maserati GranTurismo 4.2A (COE till 07/2028),78800,21660.0,18-Jul-2008,164000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1314931&DL=3853&utm_content=SLeligible,maserati
Porsche Boxster S 3.4A Design Edition 2 (COE till 01/2029),88500,21170.0,20-May-2009,101900,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342868&DL=2456&utm_content=SLeligible,porsche
Maserati Ghibli S 3.0A (New 10-yr COE),189888,18980.0,10-Feb-2015,128000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342862&DL=3811&utm_content=SLeligible,maserati
Nissan Sylphy 1.5A (COE till 03/2029),42800,9890.0,27-Mar-2009,126111,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1341527&DL=4346&utm_content=SLeligible,nissan
Mercedes-Benz E-Class E250 Avantgarde (COE till 10/2031),91000,13130.0,16-Jan-2012,127000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1324483&DL=3954&utm_content=SLeligible,mercedes-benz
Mercedes-Benz S-Class S450E,508000,50700.0,27-Sep-2023,15500,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342860&DL=3003&utm_content=SLeligible,mercedes-benz
Hyundai Veloster 1.6A,26888,14090.0,21-Mar-2016,124000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342834&DL=3846&utm_content=SLeligible,hyundai
Mercedes-Benz E-Class E200 Avantgarde,88888,20470.0,16-Aug-2017,150222,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342833&DL=4211&utm_content=SLeligible,mercedes-benz
Volkswagen Golf 1.4A TSI (New 5-yr COE),58800,11750.0,30-Jan-2015,118800,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342831&DL=4385&utm_content=SLeligible,volkswagen
BYD Seal Electric Premium,187888,19590.0,30-Mar-2024,17917,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342821&DL=3298&utm_content=SLeligible,byd
Nissan GTR 3.8A (COE till 12/2028),210800,51920.0,19-Dec-2008,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342143&DL=3137&utm_content=SLeligible,nissan
Volvo S60 Diesel D4,32000,23960.0,30-Oct-2015,174722,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1332261&DL=4746,volvo
Toyota Wish 1.8A X (COE till 03/2029),51688,11900.0,30-Oct-2009,148350,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1328655&DL=3476&utm_content=SLeligible,toyota
Mercedes-Benz Maybach GLS-Class GLS600 Mild Hybrid 4MATIC First Class,800800,74210.0,27-Apr-2023,9408,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1316932&DL=1368&utm_content=SLeligible,mercedes-benz
BMW 3 Series 318i,214900,20290.0,30-Nov-2023,9000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1301188&DL=4631&utm_content=SLeligible,bmw
Volkswagen Golf R 5DR (COE till 09/2031),110800,16190.0,30-Nov-2011,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1336682&DL=3137&utm_content=SLeligible,volkswagen
Honda Jazz 1.5A,16000,16360.0,04-Aug-2015,160000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318346&DL=1000,honda
Honda Vezel 1.5A X Honda Sensing,60000,15280.0,29-Jun-2018,118000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342836&DL=4004&utm_content=SLeligible,honda
Toyota Raize 1.0A X,90800,13890.0,06-Apr-2021,38000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342816&DL=4323&utm_content=SLeligible,toyota
Mazda CX-60 2.5A Luxury,229800,23650.0,21-Dec-2023,4800,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342777&DL=4404&utm_content=SLeligible,mazda
Mercedes-Benz C-Class C180 Avantgarde (COE till 07/2032),80800,10520.0,07-Nov-2012,129800,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1337397&DL=2163&utm_content=SLeligible,mercedes-benz
Lexus ES250 Luxury Sunroof,52800,16950.0,28-Jul-2016,96000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1192359&DL=3162&utm_content=SLeligible,lexus
MINI Cooper S Cabriolet 1.6A (COE till 07/2029),74800,15990.0,08-Oct-2009,135000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342775&DL=3989&utm_content=SLeligible,mini
Mercedes-Benz CLA-Class CLA180 AMG Line,80888,19010.0,22-Jun-2018,66000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1336598&DL=1000&utm_content=SLeligible,mercedes-benz
Mercedes-Benz S-Class S350L Sunroof (COE till 06/2028),45000,12740.0,09-Jun-2008,312621,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1336518&DL=1000&utm_content=SLeligible,mercedes-benz
Mercedes-Benz E-Class E200 Avantgarde,77888,20040.0,10-Jan-2017,142000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1336661&DL=1000&utm_content=SLeligible,mercedes-benz
BMW 5 Series 530i Sunroof,97888,21530.0,01-Dec-2017,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1336462&DL=1000&utm_content=SLeligible,bmw
Volkswagen Golf GTI 5DR (COE till 09/2027),41800,14710.0,02-Oct-2007,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323703&DL=4419&utm_content=SLeligible,volkswagen
BMW 3 Series 318i (COE till 02/2029),46000,10800.0,19-Jun-2009,92148,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323613&DL=3758&utm_content=SLeligible,bmw
Mercedes-Benz GLC-Class GLC250 4MATIC,124000,23770.0,21-Dec-2018,102211,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323552&DL=3597&utm_content=SLeligible,mercedes-benz
BMW 6 Series 640i Cabriolet (COE till 09/2032),132800,16920.0,07-Nov-2012,97600,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323537&DL=4427&utm_content=SLeligible,bmw
BMW 4 Series 440i Gran Coupe M-Sport Sunroof,207800,33160.0,20-Nov-2019,45514,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323493&DL=3414&utm_content=SLeligible,bmw
Citroen DS3 1.6M VTI (COE till 05/2031),67888,10430.0,18-Aug-2011,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323415&DL=4189&utm_content=SLeligible,citroen
Volvo V40 T2,34500,13650.0,27-Sep-2016,130000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323328&DL=3175&utm_content=SLeligible,volvo
Kia Carens Diesel 1.7A,51000,11180.0,30-Jul-2018,130438,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323215&DL=3597&utm_content=SLeligible,kia
Hyundai Avante 1.6A (COE till 01/2030),47800,9260.0,26-Jan-2010,132500,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1321089&DL=3142&utm_content=SLeligible,hyundai
Lamborghini Aventador LP700-4 (COE till 09/2030),480000,82140.0,03-Mar-2012,25000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1316779&DL=1000&utm_content=SLeligible,lamborghini
Volkswagen Jetta GP 1.4A TSI Trendline,30000,13650.0,30-Jun-2016,122000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1316732&DL=1000&utm_content=SLeligible,volkswagen
Lexus IS250C Convertible (COE till 02/2032),118000,16250.0,05-Mar-2012,143000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1316621&DL=1000&utm_content=SLeligible,lexus
Volkswagen Golf 1.4A TSI Comfortline,83000,14190.0,23-Jan-2020,71000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1313412&DL=1000&utm_content=SLeligible,volkswagen
Toyota Sienta Hybrid 1.5A G,153900,15410.0,10-May-2024,120,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1307997&DL=2029&utm_content=SLeligible,toyota
Nissan Sylphy 1.6A (COE till 05/2029),47800,10600.0,10-Jun-2014,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1303584&DL=4405&utm_content=SLeligible,nissan
BMW M3 Coupe (COE till 09/2030),190888,32660.0,16-Oct-2001,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302787&DL=3840,bmw
Volkswagen Golf 1.2A TSI,21888,16180.0,05-Jan-2016,100000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302734&DL=4427,volkswagen
Toyota Alphard 2.5A S C-Package,270900,28640.0,26-May-2023,18000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302719&DL=3271&utm_content=SLeligible,toyota
Mitsuoka Rockstar 1.5A S Special Package,245000,24890.0,26-Dec-2023,388,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302706&DL=2387&utm_content=SLeligible,mitsuoka
Porsche Panamera 3.6A PDK (COE till 11/2030),122800,20430.0,03-Jan-2012,178000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302660&DL=4481&utm_content=SLeligible,porsche
Suzuki Swift 1.5M (COE till 04/2029),42000,9490.0,09-Jun-2009,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302597&DL=4337&utm_content=SLeligible,suzuki
BMW 2 Series 218i Convertible,86200,20580.0,14-Feb-2018,113000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302582&DL=4577&utm_content=SLeligible,bmw
Mercedes-Benz C-Class C180K (COE till 03/2031),79800,12580.0,20-Apr-2011,155000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302551&DL=3175&utm_content=SLeligible,mercedes-benz
BMW 2 Series 218i Gran Coupe,140000,15860.0,31-May-2022,44228,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302487&DL=3597&utm_content=SLeligible,bmw
Mercedes-Benz C-Class C180K (COE till 09/2029),58800,12140.0,09-Feb-2010,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1295886&DL=1000&utm_content=SLeligible,mercedes-benz
MINI Cooper S 1.6A Camden Sunroof (COE till 08/2030),53900,9360.0,30-Aug-2010,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1295769&DL=1000&utm_content=SLeligible,mini
McLaren 570S,458888,139170.0,01-Sep-2016,20000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1295768&DL=1000&utm_content=SLeligible,mclaren
Kia Cerato 1.6A SX Sunroof,72800,15990.0,21-Nov-2018,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282127&DL=4454&utm_content=SLeligible,kia
Volkswagen Golf 1.4A TSI (COE till 03/2031),72888,11490.0,05-Apr-2011,168000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282120&DL=4189&utm_content=SLeligible,volkswagen
Volkswagen Jetta GP 1.4A TSI Trendline,29500,12760.0,14-Jul-2016,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281997&DL=4189&utm_content=SLeligible,volkswagen
Mercedes-Benz GLC-Class GLC43 Coupe AMG 4MATIC,308800,43080.0,20-Nov-2020,66000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281398&DL=3381&utm_content=SLeligible,mercedes-benz
Audi A4 2.0A TFSI S-tronic,99800,18500.0,29-Mar-2019,83000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277094&DL=3989&utm_content=SLeligible,audi
BMW 7 Series 730Li Sunroof (COE till 04/2030),73800,13600.0,11-May-2010,94500,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273952&DL=3989&utm_content=SLeligible,bmw
Chevrolet Cruze 1.6A (COE till 03/2026),25800,19910.0,16-Mar-2011,190000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1263675&DL=3214,chevrolet
Subaru Impreza WRX 5D 2.5M STI (COE till 05/2028),60800,17350.0,30-May-2008,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1239041&DL=3981&utm_content=SLeligible,subaru
Toyota Alphard 2.5A X,112800,27190.0,03-Apr-2018,90000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1235657&DL=4220&utm_content=SLeligible,toyota
BMW M5 Sunroof (New 10-yr COE),247777,24760.0,02-May-2014,57777,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1173540&DL=3915&utm_content=SLeligible,bmw
Audi A4 2.0A TFSI S-tronic,103888,16360.0,22-Jan-2020,80000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342781&DL=4543&utm_content=SLeligible,audi
Nissan Elgrand 2.5A Highway Star,39800,15610.0,25-Feb-2016,126627,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1330216&DL=1034,nissan
Peugeot 5008 Diesel 1.6A BlueHDi EAT6 Sunroof,31800,12770.0,20-Oct-2016,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1256531&DL=1034&utm_content=SLeligible,peugeot
Toyota Harrier 2.0A Premium Panoramic Roof,52800,18700.0,18-Nov-2016,69899,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1182808&DL=1152&utm_content=SLeligible,toyota
MINI Cooper Countryman 1.6A (COE till 11/2031),65000,9270.0,11-Jan-2012,155000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323632&DL=4168&utm_content=SLeligible,mini
MINI One 1.2A 5DR,50800,14290.0,15-Dec-2017,85700,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323616&DL=4168&utm_content=SLeligible,mini
Maserati Ghibli 3.0A V6 GranSport,245000,29270.0,16-Apr-2021,29000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323609&DL=4079&utm_content=SLeligible,maserati
BMW 4 Series 420i Coupe M-Sport,258000,25640.0,24-Aug-2023,10000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323490&DL=3769&utm_content=SLeligible,bmw
Infiniti Q30 Diesel 1.5A T,49888,12270.0,26-Feb-2018,116200,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323440&DL=2191&utm_content=SLeligible,infiniti
Hyundai Elantra 1.6A GLS,57800,15600.0,29-Mar-2018,90000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323360&DL=2725&utm_content=SLeligible,hyundai
Toyota C-HR Hybrid 1.8A S,62800,21880.0,31-Aug-2017,54000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323355&DL=2725&utm_content=SLeligible,toyota
Mercedes-Benz S-Class S500 Coupe AMG Line,229888,81290.0,19-Apr-2016,54500,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1323265&DL=3573&utm_content=SLeligible,mercedes-benz
Subaru Impreza 1.6A (COE till 02/2028),29800,9170.0,27-Feb-2008,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302664&DL=3004&utm_content=SLeligible,subaru
Lexus LS600HL Hybrid Sunroof (COE till 03/2029),59800,13770.0,28-May-2009,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302540&DL=1061&utm_content=SLeligible,lexus
Audi A5 Cabriolet 2.0A TFSI Quattro (COE till 07/2030),68800,12200.0,19-Jul-2010,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302407&DL=4673&utm_content=SLeligible,audi
Toyota Vellfire 2.4A Z Moonroof (New 10-yr COE),136800,13670.0,04-Jun-2014,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1302164&DL=1034&utm_content=SLeligible,toyota
Mercedes-Benz EQS Electric EQS450+ AMG Line Premium Hyperscreen,488000,,0,0,,https://www.sgcarmart.com/used_cars/info.php?ID=1282188&DL=3749&utm_content=SLeligible,mercedes-benz
Nissan Note 1.2A,49800,12360.0,25-Sep-2018,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282091&DL=1034&utm_content=SLeligible,nissan
Alfa Romeo Giulia 2.0A Veloce,134800,23650.0,14-Mar-2019,49224,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282068&DL=1034&utm_content=SLeligible,alfa
BMW 5 Series 523i (COE till 07/2030),78800,14010.0,13-Jul-2010,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281966&DL=4202&utm_content=SLeligible,bmw
Land Rover Discovery Sport 2.0A Si4 SE 7-Seater,73777,19370.0,13-Apr-2017,75000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276087&DL=2783&utm_content=SLeligible,land
